data_object,initial_completeness,technique_completeness,ml_algorithm,final_ml_value
default of credit card clients_x19,0.349975,impute_mice,SVC,0.4618078014414238
default of credit card clients_x19,0.349975,impute_linear_regression,SVC,0.4649023781428797
default of credit card clients_x19,0.349975,impute_random_forest,SVC,0.441760628905568
default of credit card clients_x19,0.349975,impute_cmeans,SVC,0.4598612849543319
default of credit card clients_x19,0.299,impute_standard,AdaBoost,0.7945049973054745
default of credit card clients_x19,0.299,impute_mean,AdaBoost,0.7939963328869943
default of credit card clients_x19,0.299,impute_median,AdaBoost,0.7943510245518921
default of credit card clients_x19,0.299,impute_random,AdaBoost,0.7948930306761082
default of credit card clients_x19,0.299,impute_knn,AdaBoost,0.7936831363718744
default of credit card clients_x19,0.299,impute_mice,AdaBoost,0.7940792550802918
default of credit card clients_x19,0.299,impute_linear_regression,AdaBoost,0.79415096463555
default of credit card clients_x19,0.299,impute_random_forest,AdaBoost,0.7933879969100237
default of credit card clients_x19,0.299,impute_cmeans,AdaBoost,0.7936114935473082
default of credit card clients_x19,0.299,impute_standard,SVC,0.4827127143378744
default of credit card clients_x19,0.299,impute_mean,SVC,0.4607750304354223
default of credit card clients_x19,0.299,impute_median,SVC,0.4604698124776987
default of credit card clients_x19,0.299,impute_random,SVC,0.4788632734483825
default of credit card clients_x19,0.299,impute_knn,SVC,0.4595964777385526
default of credit card clients_x19,0.299,impute_mice,SVC,0.4418131821607177
default of credit card clients_x19,0.299,impute_linear_regression,SVC,0.4486179139739707
default of credit card clients_x19,0.299,impute_random_forest,SVC,0.4493868904075048
default of credit card clients_x19,0.299,impute_cmeans,SVC,0.4775724989525389
default of credit card clients_x19,0.2499499999999999,impute_standard,KNN,0.7932778203544794
default of credit card clients_x19,0.2499499999999999,impute_mean,KNN,0.7922093433512808
default of credit card clients_x19,0.2499499999999999,impute_median,KNN,0.7929289221600976
default of credit card clients_x19,0.2499499999999999,impute_random,KNN,0.79219371460792
default of credit card clients_x19,0.2499499999999999,impute_knn,KNN,0.7931842711550103
default of credit card clients_x19,0.2499499999999999,impute_mice,KNN,0.7929717627179274
default of credit card clients_x19,0.2499499999999999,impute_linear_regression,KNN,0.793057441487178
default of credit card clients_x19,0.2499499999999999,impute_random_forest,KNN,0.7930233252132355
default of credit card clients_x19,0.2499499999999999,impute_cmeans,KNN,0.7924349900256847
default of credit card clients_x19,0.2499499999999999,impute_standard,AdaBoost,0.7942360455104434
default of credit card clients_x19,0.2499499999999999,impute_mean,AdaBoost,0.7948225754572021
default of credit card clients_x19,0.2499499999999999,impute_median,AdaBoost,0.7951367026752904
default of credit card clients_x19,0.2499499999999999,impute_random,AdaBoost,0.7937356191729381
default of credit card clients_x19,0.2499499999999999,impute_knn,AdaBoost,0.7936910783904529
default of credit card clients_x19,0.2499499999999999,impute_mice,AdaBoost,0.7942576913099965
default of credit card clients_x19,0.2499499999999999,impute_linear_regression,AdaBoost,0.7936735943545954
default of credit card clients_x19,0.2499499999999999,impute_random_forest,AdaBoost,0.7937936037462252
default of credit card clients_x19,0.2499499999999999,impute_cmeans,AdaBoost,0.7942202817965875
default of credit card clients_x19,0.2499499999999999,impute_standard,SVC,0.459488261420872
default of credit card clients_x19,0.2499499999999999,impute_mean,SVC,0.4650350362292078
default of credit card clients_x19,0.2499499999999999,impute_median,SVC,0.4870401649294616
default of credit card clients_x19,0.2499499999999999,impute_random,SVC,0.4812204146553203
default of credit card clients_x19,0.2499499999999999,impute_knn,SVC,0.4595541267877068
default of credit card clients_x19,0.2499499999999999,impute_mice,SVC,0.4800919127675265
default of credit card clients_x19,0.2499499999999999,impute_linear_regression,SVC,0.4643965652081401
default of credit card clients_x19,0.2499499999999999,impute_random_forest,SVC,0.4951496034817193
default of credit card clients_x19,0.2499499999999999,impute_cmeans,SVC,0.4635092236620303
default of credit card clients_x19,0.1990374999999999,impute_standard,AdaBoost,0.794380541958511
default of credit card clients_x19,0.1990374999999999,impute_mean,AdaBoost,0.7944132360526297
default of credit card clients_x19,0.1990374999999999,impute_median,AdaBoost,0.7945282043413124
default of credit card clients_x19,0.1990374999999999,impute_random,AdaBoost,0.7941096611650159
default of credit card clients_x19,0.1990374999999999,impute_knn,AdaBoost,0.793527323116434
default of credit card clients_x19,0.1990374999999999,impute_mice,AdaBoost,0.7938326777915794
default of credit card clients_x19,0.1990374999999999,impute_linear_regression,AdaBoost,0.7935501172744931
default of credit card clients_x19,0.1990374999999999,impute_random_forest,AdaBoost,0.7930602649577625
default of credit card clients_x19,0.1990374999999999,impute_cmeans,AdaBoost,0.7941557158600695
default of credit card clients_x19,0.1990374999999999,impute_standard,SVC,0.4838054354770021
default of credit card clients_x19,0.1990374999999999,impute_mean,SVC,0.4745676159971156
default of credit card clients_x19,0.1990374999999999,impute_median,SVC,0.4889088899218493
default of credit card clients_x19,0.1990374999999999,impute_random,SVC,0.4974130847484761
default of credit card clients_x19,0.1990374999999999,impute_knn,SVC,0.4844548589482398
default of credit card clients_x19,0.1990374999999999,impute_mice,SVC,0.4759845597591207
default of credit card clients_x19,0.1990374999999999,impute_linear_regression,SVC,0.4698217954953458
default of credit card clients_x19,0.1990374999999999,impute_random_forest,SVC,0.4879282740221546
default of credit card clients_x19,0.1990374999999999,impute_cmeans,SVC,0.4888099744609748
default of credit card clients_x19,0.1498125,impute_standard,SVC,0.5043558135944537
default of credit card clients_x19,0.1498125,impute_mean,SVC,0.4858397106353705
default of credit card clients_x19,0.1498125,impute_median,SVC,0.5248767160530292
default of credit card clients_x19,0.1498125,impute_random,SVC,0.4550584706648183
default of credit card clients_x19,0.1498125,impute_knn,SVC,0.5216484989490204
default of credit card clients_x19,0.1498125,impute_mice,SVC,0.5073912106952276
default of credit card clients_x19,0.1498125,impute_linear_regression,SVC,0.4966325640849686
default of credit card clients_x19,0.1498125,impute_random_forest,SVC,0.4863752596034137
default of credit card clients_x19,0.1498125,impute_cmeans,SVC,0.4903786559185653
default of credit card clients_x19,0.098875,impute_standard,AdaBoost,0.7942864679907412
default of credit card clients_x19,0.098875,impute_mean,AdaBoost,0.7945566287169121
default of credit card clients_x19,0.098875,impute_median,AdaBoost,0.7944704737977014
default of credit card clients_x19,0.098875,impute_random,AdaBoost,0.7935358306629186
default of credit card clients_x19,0.098875,impute_knn,AdaBoost,0.7940715689066609
default of credit card clients_x19,0.098875,impute_mice,AdaBoost,0.7937894176320897
default of credit card clients_x19,0.098875,impute_linear_regression,AdaBoost,0.793776513052447
default of credit card clients_x19,0.098875,impute_random_forest,AdaBoost,0.7941360040145702
default of credit card clients_x19,0.098875,impute_cmeans,AdaBoost,0.794146013829306
default of credit card clients_x19,0.098875,impute_standard,SVC,0.4770538909528851
default of credit card clients_x19,0.098875,impute_mean,SVC,0.4799753992852512
default of credit card clients_x19,0.098875,impute_median,SVC,0.4934268866689003
default of credit card clients_x19,0.098875,impute_random,SVC,0.4951235397261958
default of credit card clients_x19,0.098875,impute_knn,SVC,0.4974257721559758
default of credit card clients_x19,0.098875,impute_mice,SVC,0.4710972475871262
default of credit card clients_x19,0.098875,impute_linear_regression,SVC,0.4714075687905245
default of credit card clients_x19,0.098875,impute_random_forest,SVC,0.4975591332028521
default of credit card clients_x19,0.098875,impute_cmeans,SVC,0.4867454064319007
default of credit card clients_x19,0.0499124999999999,impute_standard,SVC,0.5251339753806247
default of credit card clients_x19,0.0499124999999999,impute_mean,SVC,0.5130410674764551
default of credit card clients_x19,0.0499124999999999,impute_median,SVC,0.5122263365149275
default of credit card clients_x19,0.0499124999999999,impute_random,SVC,0.5060951530981626
default of credit card clients_x19,0.0499124999999999,impute_knn,SVC,0.5225643837875672
default of credit card clients_x19,0.0499124999999999,impute_mice,SVC,0.5191935786756614
default of credit card clients_x19,0.0499124999999999,impute_linear_regression,SVC,0.5125728827631666
default of credit card clients_x19,0.0499124999999999,impute_random_forest,SVC,0.5181284010201779
default of credit card clients_x19,0.0499124999999999,impute_cmeans,SVC,0.5140374390950323
default of credit card clients_x21,0.50005,impute_standard,RandomForest,0.7996837731529318
default of credit card clients_x21,0.50005,impute_mean,RandomForest,0.7995588969539759
default of credit card clients_x21,0.50005,impute_median,RandomForest,0.7998290447218687
default of credit card clients_x21,0.50005,impute_random,RandomForest,0.79996420425243
default of credit card clients_x21,0.50005,impute_knn,RandomForest,0.7998382037112763
default of credit card clients_x21,0.50005,impute_mice,RandomForest,0.7999906537076904
default of credit card clients_x21,0.50005,impute_linear_regression,RandomForest,0.7998073644674681
default of credit card clients_x21,0.50005,impute_random_forest,RandomForest,0.8001128854026593
default of credit card clients_x21,0.50005,impute_cmeans,RandomForest,0.7990611507469911
default of credit card clients_x21,0.50005,impute_standard,AdaBoost,0.7930793524446074
default of credit card clients_x21,0.50005,impute_mean,AdaBoost,0.7929035360151241
default of credit card clients_x21,0.50005,impute_median,AdaBoost,0.793247255863807
default of credit card clients_x21,0.50005,impute_random,AdaBoost,0.7929692267313919
default of credit card clients_x21,0.50005,impute_knn,AdaBoost,0.7940200641255494
default of credit card clients_x21,0.50005,impute_mice,AdaBoost,0.7933450476215551
default of credit card clients_x21,0.50005,impute_linear_regression,AdaBoost,0.7931701065191366
default of credit card clients_x21,0.50005,impute_random_forest,AdaBoost,0.793575799713898
default of credit card clients_x21,0.50005,impute_cmeans,AdaBoost,0.7938710106665022
default of credit card clients_x21,0.50005,impute_standard,SVC,0.4311514618121927
default of credit card clients_x21,0.50005,impute_mean,SVC,0.4194103983959962
default of credit card clients_x21,0.50005,impute_median,SVC,0.4523573308619342
default of credit card clients_x21,0.50005,impute_random,SVC,0.4488456996960799
default of credit card clients_x21,0.50005,impute_knn,SVC,0.4538370697354008
default of credit card clients_x21,0.50005,impute_mice,SVC,0.4449627321969067
default of credit card clients_x21,0.50005,impute_linear_regression,SVC,0.472158535768698
default of credit card clients_x21,0.50005,impute_random_forest,SVC,0.43351457257286
default of credit card clients_x21,0.50005,impute_cmeans,SVC,0.4121434959068029
default of credit card clients_x21,0.4524249999999999,impute_standard,KNN,0.7940872643092505
default of credit card clients_x21,0.4524249999999999,impute_mean,KNN,0.7932016231667612
default of credit card clients_x21,0.4524249999999999,impute_median,KNN,0.7931774186769969
default of credit card clients_x21,0.4524249999999999,impute_random,KNN,0.7933697204074113
default of credit card clients_x21,0.4524249999999999,impute_knn,KNN,0.7935835626999037
default of credit card clients_x21,0.4524249999999999,impute_mice,KNN,0.7938616233847138
default of credit card clients_x21,0.4524249999999999,impute_linear_regression,KNN,0.7939829031461588
default of credit card clients_x21,0.4524249999999999,impute_random_forest,KNN,0.7929269536819911
default of credit card clients_x21,0.4524249999999999,impute_cmeans,KNN,0.7933283616066764
default of credit card clients_x21,0.4524249999999999,impute_standard,SVC,0.4446601644858609
default of credit card clients_x21,0.4524249999999999,impute_mean,SVC,0.4683335358993848
default of credit card clients_x21,0.4524249999999999,impute_median,SVC,0.4614048959438868
default of credit card clients_x21,0.4524249999999999,impute_random,SVC,0.4368947322532772
default of credit card clients_x21,0.4524249999999999,impute_knn,SVC,0.4245336483229439
default of credit card clients_x21,0.4524249999999999,impute_mice,SVC,0.4411030751754449
default of credit card clients_x21,0.4524249999999999,impute_linear_regression,SVC,0.4484327149260239
default of credit card clients_x21,0.4524249999999999,impute_random_forest,SVC,0.4501159278558164
default of credit card clients_x21,0.4524249999999999,impute_cmeans,SVC,0.455590855442615
